target,day,actual_event,negative_event,positive_event,predictions,source,threshold
close,353,0,0.685083,0.314917,1,pctCh,-1.0
close,354,0,0.635245,0.364755,1,pctCh,-1.0
close,355,0,0.629242,0.370758,1,pctCh,-1.0
close,356,0,0.680148,0.319852,1,pctCh,-1.0
close,357,1,0.674628,0.325372,1,pctCh,-1.0
close,358,0,0.650417,0.349583,1,pctCh,-1.0
close,359,0,0.678344,0.321656,1,pctCh,-1.0
close,360,0,0.639887,0.360113,1,pctCh,-1.0
close,361,0,0.715136,0.284864,1,pctCh,-1.0
close,362,1,0.633199,0.366801,1,pctCh,-1.0
close,363,0,0.679737,0.320263,1,pctCh,-1.0
close,364,0,0.657369,0.342631,1,pctCh,-1.0
close,365,0,0.669979,0.330021,1,pctCh,-1.0
close,366,1,0.633931,0.366069,1,pctCh,-1.0
close,367,0,0.688684,0.311316,1,pctCh,-1.0
close,368,0,0.66271,0.33729,1,pctCh,-1.0
close,369,0,0.678544,0.321456,1,pctCh,-1.0
close,370,1,0.639306,0.360694,1,pctCh,-1.0
close,371,0,0.754615,0.245385,1,pctCh,-1.0
close,372,0,0.656816,0.343184,1,pctCh,-1.0
close,373,0,0.696661,0.303339,1,pctCh,-1.0
close,374,0,0.645331,0.354669,1,pctCh,-1.0
close,375,1,0.685313,0.314687,1,pctCh,-1.0
close,376,0,0.659324,0.340676,1,pctCh,-1.0
close,377,0,0.67063,0.32937,1,pctCh,-1.0
close,378,1,0.643339,0.356661,1,pctCh,-1.0
close,379,0,0.637183,0.362817,1,pctCh,-1.0
close,380,0,0.660621,0.339379,1,pctCh,-1.0
close,381,0,0.677938,0.322062,1,pctCh,-1.0
close,382,0,0.641252,0.358748,1,pctCh,-1.0
close,383,0,0.714302,0.285698,1,pctCh,-1.0
close,384,0,0.670782,0.329218,1,pctCh,-1.0
close,385,1,0.677419,0.322581,1,pctCh,-1.0
close,386,0,0.605369,0.394631,1,pctCh,-1.0
close,387,1,0.649811,0.350189,1,pctCh,-1.0
close,388,1,0.62254,0.37746,1,pctCh,-1.0
close,389,0,0.696158,0.303842,1,pctCh,-1.0
close,390,0,0.664753,0.335247,1,pctCh,-1.0
close,391,0,0.705815,0.294185,1,pctCh,-1.0
close,392,1,0.610822,0.389178,1,pctCh,-1.0
close,393,1,0.644503,0.355497,1,pctCh,-1.0
close,394,0,0.666058,0.333942,1,pctCh,-1.0
close,395,0,0.665843,0.334157,1,pctCh,-1.0
close,396,0,0.686684,0.313316,1,pctCh,-1.0
close,397,0,0.669815,0.330185,1,pctCh,-1.0
close,398,1,0.608166,0.391834,1,pctCh,-1.0
close,399,1,0.685795,0.314205,1,pctCh,-1.0
close,400,1,0.658058,0.341942,1,pctCh,-1.0
close,401,0,0.646203,0.353797,1,pctCh,-1.0
close,402,0,0.658849,0.341151,1,pctCh,-1.0
close,403,0,0.695521,0.304479,1,pctCh,-1.0
close,404,0,0.697382,0.302618,1,pctCh,-1.0
close,405,0,0.67222,0.32778,1,pctCh,-1.0
close,406,1,0.610172,0.389828,1,pctCh,-1.0
close,407,1,0.639022,0.360978,1,pctCh,-1.0
close,408,0,0.639502,0.360498,1,pctCh,-1.0
close,409,1,0.628875,0.371125,1,pctCh,-1.0
close,410,0,0.630152,0.369848,1,pctCh,-1.0
close,411,0,0.645189,0.354811,1,pctCh,-1.0
close,412,0,0.688392,0.311608,1,pctCh,-1.0
close,413,1,0.678897,0.321103,1,pctCh,-1.0
close,414,0,0.646504,0.353496,1,pctCh,-1.0
close,415,1,0.661145,0.338855,1,pctCh,-1.0
close,416,0,0.680445,0.319555,1,pctCh,-1.0
close,417,0,0.711601,0.288399,1,pctCh,-1.0
close,418,1,0.657718,0.342282,1,pctCh,-1.0
close,419,0,0.679927,0.320073,1,pctCh,-1.0
close,420,0,0.631503,0.368497,1,pctCh,-1.0
close,421,0,0.637088,0.362912,1,pctCh,-1.0
close,422,0,0.659925,0.340075,1,pctCh,-1.0
close,423,0,0.673945,0.326055,1,pctCh,-1.0
close,424,0,0.671012,0.328988,1,pctCh,-1.0
close,425,0,0.673467,0.326533,1,pctCh,-1.0
close,426,1,0.617575,0.382425,1,pctCh,-1.0
close,427,0,0.651135,0.348865,1,pctCh,-1.0
close,428,0,0.648337,0.351663,1,pctCh,-1.0
close,429,0,0.703858,0.296142,1,pctCh,-1.0
close,430,0,0.597557,0.402443,1,pctCh,-1.0
close,431,0,0.650521,0.349479,1,pctCh,-1.0
close,432,0,0.698794,0.301206,1,pctCh,-1.0
close,433,0,0.688908,0.311092,1,pctCh,-1.0
close,434,0,0.655322,0.344678,1,pctCh,-1.0
close,435,1,0.65589,0.34411,1,pctCh,-1.0
close,436,0,0.681486,0.318514,1,pctCh,-1.0
close,437,0,0.641207,0.358793,1,pctCh,-1.0
close,438,0,0.677234,0.322766,1,pctCh,-1.0
close,439,0,0.637534,0.362466,1,pctCh,-1.0
close,440,0,0.67806,0.32194,1,pctCh,-1.0
close,441,0,0.64452,0.35548,1,pctCh,-1.0
close,442,0,0.703798,0.296202,1,pctCh,-1.0
close,443,0,0.684886,0.315114,1,pctCh,-1.0
close,444,0,0.68026,0.31974,1,pctCh,-1.0
close,445,1,0.632426,0.367574,1,pctCh,-1.0
close,446,0,0.62268,0.37732,1,pctCh,-1.0
close,447,0,0.667169,0.332831,1,pctCh,-1.0
close,448,0,0.667248,0.332752,1,pctCh,-1.0
close,449,0,0.672342,0.327658,1,pctCh,-1.0
close,450,0,0.687757,0.312243,1,pctCh,-1.0
close,451,0,0.621899,0.378101,1,pctCh,-1.0
close,452,0,0.670016,0.329984,1,pctCh,-1.0
